"","zip","family_size","income_limit","year"
"36691","577","7",46323.3333333333,"2020"
"36692","577","8",49293.3333333333,"2020"
"36693","577","9",56687.3333333333,"2020"
"36694","577","10",65190.4333333333,"2020"
"36695","577","11",74968.9983333333,"2020"
"36696","577","NoAnswer",1,"2020"
"36697","580","1",30044.4444444444,"2020"
"36698","580","2",34327.7777777778,"2020"
"36699","580","3",38622.2222222222,"2020"
"36700","580","4",42883.3333333333,"2020"
"36701","580","5",46327.7777777778,"2020"
"36702","580","6",49766.6666666667,"2020"
"36703","580","7",53200,"2020"
"36704","580","8",56627.7777777778,"2020"
"36705","580","9",65121.9444444444,"2020"
"36706","580","10",74890.2361111111,"2020"
"36707","580","11",86123.7715277778,"2020"
"36708","580","NoAnswer",1,"2020"
"36709","581","1",28725,"2020"
"36710","581","2",32825,"2020"
"36711","581","3",36925,"2020"
"36712","581","4",41000,"2020"
"36713","581","5",44300,"2020"
"36714","581","6",47600,"2020"
"36715","581","7",50875,"2020"
"36716","581","8",54150,"2020"
"36717","581","9",62272.5,"2020"
"36718","581","10",71613.375,"2020"
"36719","581","11",82355.38125,"2020"
"36720","581","NoAnswer",1,"2020"
"36721","582","1",28823.0769230769,"2020"
"36722","582","2",32923.0769230769,"2020"
"36723","582","3",37046.1538461538,"2020"
"36724","582","4",41130.7692307692,"2020"
"36725","582","5",44434.6153846154,"2020"
"36726","582","6",47734.6153846154,"2020"
"36727","582","7",51038.4615384615,"2020"
"36728","582","8",54307.6923076923,"2020"
"36729","582","9",62453.8461538461,"2020"
"36730","582","10",71821.9230769231,"2020"
"36731","582","11",82595.2115384615,"2020"
"36732","582","NoAnswer",1,"2020"
"36733","583","1",28976.4705882353,"2020"
"36734","583","2",33085.2941176471,"2020"
"36735","583","3",37238.2352941177,"2020"
"36736","583","4",41341.1764705882,"2020"
"36737","583","5",44658.8235294118,"2020"
"36738","583","6",47973.5294117647,"2020"
"36739","583","7",51288.2352941177,"2020"
"36740","583","8",54591.1764705882,"2020"
"36741","583","9",62779.8529411765,"2020"
"36742","583","10",72196.8308823529,"2020"
"36743","583","11",83026.3555147059,"2020"
"36744","583","NoAnswer",1,"2020"
"36745","584","1",28995.2380952381,"2020"
"36746","584","2",33109.5238095238,"2020"
"36747","584","3",37261.9047619048,"2020"
"36748","584","4",41371.4285714286,"2020"
"36749","584","5",44692.8571428571,"2020"
"36750","584","6",48009.5238095238,"2020"
"36751","584","7",51326.1904761905,"2020"
"36752","584","8",54630.9523809524,"2020"
"36753","584","9",62825.5952380952,"2020"
"36754","584","10",72249.4345238095,"2020"
"36755","584","11",83086.8497023809,"2020"
"36756","584","NoAnswer",1,"2020"
"36757","585","1",29681.25,"2020"
"36758","585","2",33896.875,"2020"
"36759","585","3",38146.875,"2020"
"36760","585","4",42356.25,"2020"
"36761","585","5",45756.25,"2020"
"36762","585","6",49153.125,"2020"
"36763","585","7",52550,"2020"
"36764","585","8",55934.375,"2020"
"36765","585","9",64324.53125,"2020"
"36766","585","10",73973.2109375,"2020"
"36767","585","11",85069.192578125,"2020"
"36768","585","NoAnswer",1,"2020"
"36769","586","1",31539.2857142857,"2020"
"36770","586","2",36032.1428571429,"2020"
"36771","586","3",40539.2857142857,"2020"
"36772","586","4",45021.4285714286,"2020"
"36773","586","5",48642.8571428571,"2020"
"36774","586","6",52250,"2020"
"36775","586","7",55853.5714285714,"2020"
"36776","586","8",59450,"2020"
"36777","586","9",68367.5,"2020"
"36778","586","10",78622.625,"2020"
"36779","586","11",90416.01875,"2020"
"36780","586","NoAnswer",1,"2020"
"36781","587","1",30468.75,"2020"
"36782","587","2",34800,"2020"
"36783","587","3",39153.125,"2020"
"36784","587","4",43478.125,"2020"
"36785","587","5",46978.125,"2020"
"36786","587","6",50459.375,"2020"
"36787","587","7",53937.5,"2020"
"36788","587","8",57412.5,"2020"
"36789","587","9",66024.375,"2020"
"36790","587","10",75928.03125,"2020"
"36791","587","11",87317.2359375,"2020"
"36792","587","NoAnswer",1,"2020"
"36793","588","1",34150,"2020"
"36794","588","2",39012.5,"2020"
"36795","588","3",43875,"2020"
"36796","588","4",48737.5,"2020"
"36797","588","5",52675,"2020"
"36798","588","6",56575,"2020"
"36799","588","7",60462.5,"2020"
"36800","588","8",64362.5,"2020"
"36801","588","9",74016.875,"2020"
"36802","588","10",85119.40625,"2020"
"36803","588","11",97887.3171875,"2020"
"36804","588","NoAnswer",1,"2020"
"36805","590","1",26025,"2020"
"36806","590","2",29752.7777777778,"2020"
"36807","590","3",33461.1111111111,"2020"
"36808","590","4",37155.5555555556,"2020"
"36809","590","5",40163.8888888889,"2020"
"36810","590","6",43130.5555555556,"2020"
"36811","590","7",46097.2222222222,"2020"
"36812","590","8",49069.4444444444,"2020"
"36813","590","9",56429.8611111111,"2020"
"36814","590","10",64894.3402777778,"2020"
"36815","590","11",74628.4913194444,"2020"
"36816","590","NoAnswer",1,"2020"
"36817","591","1",25925,"2020"
"36818","591","2",29625,"2020"
"36819","591","3",33325,"2020"
"36820","591","4",37000,"2020"
"36821","591","5",40000,"2020"
"36822","591","6",42950,"2020"
"36823","591","7",45900,"2020"
"36824","591","8",48875,"2020"
"36825","591","9",56206.25,"2020"
"36826","591","10",64637.1875,"2020"
"36827","591","11",74332.765625,"2020"
"36828","591","NoAnswer",1,"2020"
"36829","592","1",25911.1111111111,"2020"
"36830","592","2",29622.2222222222,"2020"
"36831","592","3",33316.6666666667,"2020"
"36832","592","4",36994.4444444444,"2020"
"36833","592","5",39988.8888888889,"2020"
"36834","592","6",42944.4444444444,"2020"
"36835","592","7",45900,"2020"
"36836","592","8",48855.5555555556,"2020"
"36837","592","9",56183.8888888889,"2020"
"36838","592","10",64611.4722222222,"2020"
"36839","592","11",74303.1930555555,"2020"
"36840","592","NoAnswer",1,"2020"
"36841","593","1",25500,"2020"
"36842","593","2",29154.5454545455,"2020"
"36843","593","3",32786.3636363636,"2020"
"36844","593","4",36409.0909090909,"2020"
"36845","593","5",39359.0909090909,"2020"
"36846","593","6",42268.1818181818,"2020"
"36847","593","7",45177.2727272727,"2020"
"36848","593","8",48081.8181818182,"2020"
"36849","593","9",55294.0909090909,"2020"
"36850","593","10",63588.2045454545,"2020"
"36851","593","11",73126.4352272727,"2020"
"36852","593","NoAnswer",1,"2020"
"36853","594","1",25395.4545454545,"2020"
"36854","594","2",29050,"2020"
"36855","594","3",32659.0909090909,"2020"
"36856","594","4",36263.6363636364,"2020"
"36857","594","5",39209.0909090909,"2020"
"36858","594","6",42104.5454545455,"2020"
"36859","594","7",45000,"2020"
"36860","594","8",47895.4545454545,"2020"
"36861","594","9",55079.7727272727,"2020"
"36862","594","10",63341.7386363636,"2020"
"36863","594","11",72842.9994318182,"2020"
"36864","594","NoAnswer",1,"2020"
"36865","595","1",25000,"2020"
"36866","595","2",28600,"2020"
"36867","595","3",32150,"2020"
"36868","595","4",35700,"2020"
"36869","595","5",38600,"2020"
"36870","595","6",41450,"2020"
"36871","595","7",44300,"2020"
"36872","595","8",47150,"2020"
"36873","595","9",54222.5,"2020"
"36874","595","10",62355.875,"2020"
"36875","595","11",71709.25625,"2020"
"36876","595","NoAnswer",1,"2020"
"36877","596","1",27087.5,"2020"
"36878","596","2",30975,"2020"
"36879","596","3",34837.5,"2020"
"36880","596","4",38675,"2020"
"36881","596","5",41812.5,"2020"
"36882","596","6",44900,"2020"
"36883","596","7",47987.5,"2020"
"36884","596","8",51075,"2020"
"36885","596","9",58736.25,"2020"
"36886","596","10",67546.6875,"2020"
"36887","596","11",77678.690625,"2020"
"36888","596","NoAnswer",1,"2020"
"36889","597","1",26065,"2020"
"36890","597","2",29815,"2020"
"36891","597","3",33520,"2020"
"36892","597","4",37220,"2020"
"36893","597","5",40240,"2020"
"36894","597","6",43210,"2020"
"36895","597","7",46180,"2020"
"36896","597","8",49155,"2020"
"36897","597","9",56528.25,"2020"
"36898","597","10",65007.4875,"2020"
"36899","597","11",74758.610625,"2020"
"36900","597","NoAnswer",1,"2020"
"36901","598","1",25443.75,"2020"
"36902","598","2",29100,"2020"
"36903","598","3",32718.75,"2020"
"36904","598","4",36331.25,"2020"
"36905","598","5",39281.25,"2020"
"36906","598","6",42181.25,"2020"
"36907","598","7",45081.25,"2020"
"36908","598","8",47987.5,"2020"
"36909","598","9",55185.625,"2020"
"36910","598","10",63463.46875,"2020"
"36911","598","11",72982.9890625,"2020"
"36912","598","NoAnswer",1,"2020"
"36913","599","1",25283.3333333333,"2020"
"36914","599","2",28916.6666666667,"2020"
"36915","599","3",32516.6666666667,"2020"
"36916","599","4",36100,"2020"
"36917","599","5",39033.3333333333,"2020"
"36918","599","6",41916.6666666667,"2020"
"36919","599","7",44800,"2020"
"36920","599","8",47683.3333333333,"2020"
"36921","599","9",54835.8333333333,"2020"
"36922","599","10",63061.2083333333,"2020"
"36923","599","11",72520.3895833333,"2020"
"36924","599","NoAnswer",1,"2020"
"36925","600","1",31371.4285714286,"2020"
"36926","600","2",35842.8571428571,"2020"
"36927","600","3",40328.5714285714,"2020"
"36928","600","4",44800,"2020"
"36929","600","5",48400,"2020"
"36930","600","6",51992.8571428571,"2020"
"36931","600","7",55585.7142857143,"2020"
"36932","600","8",59171.4285714286,"2020"
"36933","600","9",68047.1428571429,"2020"
"36934","600","10",78254.2142857143,"2020"
"36935","600","11",89992.3464285714,"2020"
"36936","600","NoAnswer",1,"2020"
"36937","601","1",26758.3333333333,"2020"
"36938","601","2",30566.6666666667,"2020"
"36939","601","3",34395.8333333333,"2020"
"36940","601","4",38195.8333333333,"2020"
"36941","601","5",41275,"2020"
"36942","601","6",44337.5,"2020"
"36943","601","7",47400,"2020"
"36944","601","8",50450,"2020"
"36945","601","9",58017.5,"2020"
"36946","601","10",66720.125,"2020"
"36947","601","11",76728.14375,"2020"
"36948","601","NoAnswer",1,"2020"
"36949","602","1",29018.75,"2020"
"36950","602","2",33150,"2020"
"36951","602","3",37306.25,"2020"
"36952","602","4",41425,"2020"
"36953","602","5",44768.75,"2020"
"36954","602","6",48087.5,"2020"
"36955","602","7",51400,"2020"
"36956","602","8",54718.75,"2020"
"36957","602","9",62926.5625,"2020"
"36958","602","10",72365.546875,"2020"
"36959","602","11",83220.37890625,"2020"
"36960","602","NoAnswer",1,"2020"
"36961","603","1",27842.8571428571,"2020"
"36962","603","2",31807.1428571429,"2020"
"36963","603","3",35792.8571428571,"2020"
"36964","603","4",39742.8571428571,"2020"
"36965","603","5",42950,"2020"
"36966","603","6",46135.7142857143,"2020"
"36967","603","7",49314.2857142857,"2020"
"36968","603","8",52500,"2020"
"36969","603","9",60375,"2020"
"36970","603","10",69431.25,"2020"
"36971","603","11",79845.9375,"2020"
"36972","603","NoAnswer",1,"2020"
"36973","604","1",29272.7272727273,"2020"
"36974","604","2",33445.4545454545,"2020"
"36975","604","3",37627.2727272727,"2020"
"36976","604","4",41786.3636363636,"2020"
"36977","604","5",45154.5454545455,"2020"
"36978","604","6",48500,"2020"
"36979","604","7",51850,"2020"
"36980","604","8",55195.4545454545,"2020"
"36981","604","9",63474.7727272727,"2020"
"36982","604","10",72995.9886363636,"2020"
"36983","604","11",83945.3869318182,"2020"
"36984","604","NoAnswer",1,"2020"
"36985","605","1",29795.8333333333,"2020"
"36986","605","2",34041.6666666667,"2020"
"36987","605","3",38300,"2020"
"36988","605","4",42537.5,"2020"
"36989","605","5",45962.5,"2020"
"36990","605","6",49370.8333333333,"2020"
"36991","605","7",52779.1666666667,"2020"
"36992","605","8",56187.5,"2020"
"36993","605","9",64615.625,"2020"
"36994","605","10",74307.96875,"2020"
"36995","605","11",85454.1640625,"2020"
"36996","605","NoAnswer",1,"2020"
"36997","606","1",26066.6666666667,"2020"
"36998","606","2",29775,"2020"
"36999","606","3",33508.3333333333,"2020"
"37000","606","4",37200,"2020"
"37001","606","5",40216.6666666667,"2020"
"37002","606","6",43191.6666666667,"2020"
"37003","606","7",46166.6666666667,"2020"
"37004","606","8",49141.6666666667,"2020"
"37005","606","9",56512.9166666667,"2020"
"37006","606","10",64989.8541666667,"2020"
"37007","606","11",74738.3322916667,"2020"
"37008","606","NoAnswer",1,"2020"
"37009","607","1",35808.3333333333,"2020"
"37010","607","2",40900,"2020"
"37011","607","3",46025,"2020"
"37012","607","4",51116.6666666667,"2020"
"37013","607","5",55241.6666666667,"2020"
"37014","607","6",59333.3333333333,"2020"
"37015","607","7",63416.6666666667,"2020"
"37016","607","8",67508.3333333333,"2020"
"37017","607","9",77634.5833333333,"2020"
"37018","607","10",89279.7708333333,"2020"
"37019","607","11",102671.736458333,"2020"
"37020","607","NoAnswer",1,"2020"
"37021","608","1",34583.3333333333,"2020"
"37022","608","2",39500,"2020"
"37023","608","3",44450,"2020"
"37024","608","4",49366.6666666667,"2020"
"37025","608","5",53350,"2020"
"37026","608","6",57300,"2020"
"37027","608","7",61250,"2020"
"37028","608","8",65200,"2020"
"37029","608","9",74980,"2020"
"37030","608","10",86227,"2020"
"37031","608","11",99161.05,"2020"
"37032","608","NoAnswer",1,"2020"
"37033","609","1",29305,"2020"
"37034","609","2",33480,"2020"
"37035","609","3",37675,"2020"
"37036","609","4",41830,"2020"
"37037","609","5",45205,"2020"
"37038","609","6",48550,"2020"
"37039","609","7",51900,"2020"
"37040","609","8",55245,"2020"
"37041","609","9",63531.75,"2020"
"37042","609","10",73061.5125,"2020"
"37043","609","11",84020.739375,"2020"
"37044","609","NoAnswer",1,"2020"
"37045","610","1",25450,"2020"
"37046","610","2",29075,"2020"
"37047","610","3",32716.6666666667,"2020"
"37048","610","4",36329.1666666667,"2020"
"37049","610","5",39258.3333333333,"2020"
"37050","610","6",42166.6666666667,"2020"
"37051","610","7",45079.1666666667,"2020"
"37052","610","8",47979.1666666667,"2020"
"37053","610","9",55176.0416666667,"2020"
"37054","610","10",63452.4479166667,"2020"
"37055","610","11",72970.3151041666,"2020"
"37056","610","NoAnswer",1,"2020"
"37057","611","1",23950,"2020"
"37058","611","2",27350,"2020"
"37059","611","3",30780,"2020"
"37060","611","4",34170,"2020"
"37061","611","5",36930,"2020"
"37062","611","6",39670,"2020"
"37063","611","7",42410,"2020"
"37064","611","8",45130,"2020"
"37065","611","9",51899.5,"2020"
"37066","611","10",59684.425,"2020"
"37067","611","11",68637.08875,"2020"
"37068","611","NoAnswer",1,"2020"
"37069","612","1",20991.6666666667,"2020"
"37070","612","2",23991.6666666667,"2020"
"37071","612","3",26987.5,"2020"
"37072","612","4",29958.3333333333,"2020"
"37073","612","5",32383.3333333333,"2020"
"37074","612","6",34770.8333333333,"2020"
"37075","612","7",37170.8333333333,"2020"
"37076","612","8",39566.6666666667,"2020"
"37077","612","9",45501.6666666667,"2020"
"37078","612","10",52326.9166666667,"2020"
"37079","612","11",60175.9541666667,"2020"
"37080","612","NoAnswer",1,"2020"
"37081","613","1",26395.4545454545,"2020"
"37082","613","2",30154.5454545455,"2020"
"37083","613","3",33922.7272727273,"2020"
"37084","613","4",37668.1818181818,"2020"
"37085","613","5",40713.6363636364,"2020"
"37086","613","6",43722.7272727273,"2020"
"37087","613","7",46740.9090909091,"2020"
"37088","613","8",49750,"2020"
"37089","613","9",57212.5,"2020"
"37090","613","10",65794.375,"2020"
"37091","613","11",75663.53125,"2020"
"37092","613","NoAnswer",1,"2020"
"37093","614","1",24916.6666666667,"2020"
"37094","614","2",28476.6666666667,"2020"
"37095","614","3",32043.3333333333,"2020"
"37096","614","4",35570,"2020"
"37097","614","5",38450,"2020"
"37098","614","6",41290,"2020"
"37099","614","7",44136.6666666667,"2020"
"37100","614","8",46973.3333333333,"2020"
"37101","614","9",54019.3333333333,"2020"
"37102","614","10",62122.2333333333,"2020"
"37103","614","11",71440.5683333333,"2020"
"37104","614","NoAnswer",1,"2020"
"37105","615","1",27363.6363636364,"2020"
"37106","615","2",31259.0909090909,"2020"
"37107","615","3",35177.2727272727,"2020"
"37108","615","4",39054.5454545455,"2020"
"37109","615","5",42209.0909090909,"2020"
"37110","615","6",45336.3636363636,"2020"
"37111","615","7",48463.6363636364,"2020"
"37112","615","8",51572.7272727273,"2020"
"37113","615","9",59308.6363636364,"2020"
"37114","615","10",68204.9318181818,"2020"
"37115","615","11",78435.6715909091,"2020"
"37116","615","NoAnswer",1,"2020"
"37117","616","1",25730,"2020"
"37118","616","2",29370,"2020"
"37119","616","3",33060,"2020"
"37120","616","4",36700,"2020"
"37121","616","5",39660,"2020"
"37122","616","6",42600,"2020"
"37123","616","7",45550,"2020"
"37124","616","8",48460,"2020"
"37125","616","9",55729,"2020"
"37126","616","10",64088.35,"2020"
"37127","616","11",73701.6025,"2020"
"37128","616","NoAnswer",1,"2020"
"37129","617","1",24595.4545454545,"2020"
"37130","617","2",28086.3636363636,"2020"
"37131","617","3",31600,"2020"
"37132","617","4",35081.8181818182,"2020"
"37133","617","5",37913.6363636364,"2020"
"37134","617","6",40722.7272727273,"2020"
"37135","617","7",43540.9090909091,"2020"
"37136","617","8",46327.2727272727,"2020"
"37137","617","9",53276.3636363636,"2020"
"37138","617","10",61267.8181818182,"2020"
"37139","617","11",70457.9909090909,"2020"
"37140","617","NoAnswer",1,"2020"
"37141","618","1",27890,"2020"
"37142","618","2",31855,"2020"
"37143","618","3",35845,"2020"
"37144","618","4",39800,"2020"
"37145","618","5",43015,"2020"
"37146","618","6",46195,"2020"
"37147","618","7",49380,"2020"
"37148","618","8",52560,"2020"
"37149","618","9",60444,"2020"
"37150","618","10",69510.6,"2020"
"37151","618","11",79937.19,"2020"
"37152","618","NoAnswer",1,"2020"
"37153","619","1",25959.0909090909,"2020"
"37154","619","2",29663.6363636364,"2020"
"37155","619","3",33381.8181818182,"2020"
"37156","619","4",37059.0909090909,"2020"
"37157","619","5",40059.0909090909,"2020"
"37158","619","6",43018.1818181818,"2020"
"37159","619","7",45981.8181818182,"2020"
"37160","619","8",48940.9090909091,"2020"
"37161","619","9",56282.0454545454,"2020"
"37162","619","10",64724.3522727273,"2020"
"37163","619","11",74433.0051136363,"2020"
"37164","619","NoAnswer",1,"2020"
"37165","620","1",25675,"2020"
"37166","620","2",29350,"2020"
"37167","620","3",33025,"2020"
"37168","620","4",36650,"2020"
"37169","620","5",39616.6666666667,"2020"
